avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
7.62,37.52,2019-02-24,2019-01-25,Games,Birmingham,"5 Designs fully approved by the original developers Xenon, Speedball & Speedball 2 Limited Edition Retro Gaming Tees & Collectables",131,"{5: 0, 20: 27, 36: 18, 40: 8, 48: 1, 56: 0, 60: 7}",0,1422,£,2000,116.3,2326,62,10,1,0,61,8,5,Seven Squared,9,1,UK,Funding Successful,Xenon & Speedball Limited Edition Retro Gaming Tees
5.5,38.15,2019-02-24,2019-02-12,Drinks,San Francisco,"4 simple ingredients: goji berries, ginger, black sugar, jujubes.",65,"{1: 0, 15: 18, 19: 10, 28: 3, 30: 0, 35: 9, 80: 3, 150: 1}",0,5418,$,1500,119.53,1793,47,0,1,6,44,8,4,Helen Shi,16,1,CA,Funding Successful,Drink Tea & Enjoy Your Period
20.25,40.06,2019-02-24,2019-01-30,Textiles,Greensboro,Hammerhead Shark doo doo doo doo ready to swim to your home!,60,"{5: 5, 20: 56, 40: 20}",0,6533,$,3500,101.86,3565,89,2,1,0,81,4,13,Tuesday Pope,23,0,NC,Funding Successful,Cute Hammerhead Shark Plush Manufacturing!
10.0,85.36,2019-02-24,2019-02-04,Product Design,Hong Kong,Terry is a 'U' shape brooch pin that can be easily pierced into a feahter to create a unique fashion accessory.,111,"{10: 2, 50: 14, 90: 24}",1,3452,HK$,3000,119.5,3585,42,0,1,0,40,4,0,403 Studio,9,1,Hong Kong,Funding Successful,Quickstarter: Terry - A customisable feather brooch pin
0.0,11.6,2019-02-24,2018-12-26,Crafts,Knoxville,Natural goat milk soaps and lotions. We milk our own goats to produce luxurious soaps and lotions.,98,"{25: 0, 100: 0}",0,412,$,15000,0.39,58,5,1,First created,0,0,2,1,Terry Lackey,0,1,TN,Funding Unsuccessful,Natural Skin Care
0,13.92,2019-02-24,2019-02-04,Product Design,London,A stainless steel plant holder,30,{},0,0,£,550,32.91,181,13,0,1,0,0,0,0,Eva,0,0,UK,Funding Unsuccessful,Quickstarter: Duo / herbs holder
4.8,58.78,2019-02-24,2019-01-25,Illustration,Milwaukee,A hand illustrared Lenormand oracle deck in beautiful story-book pictures,73,"{7: 0, 13: 1, 20: 1, 25: 6, 30: 8, 45: 25, 55: 2, 100: 0, 125: 1, 145: 4}",0,4025,$,1300,221.54,2880,49,3,1,0,48,10,5,Colleen,12,1,WI,Funding Successful,The Enchanted Woods Lenormand Oracle
0.5,5.4,2019-02-27,2019-02-07,Comics,Orlando,"A unique fantasy comic/art book featuring 100% original creatures, colorful scenery and magical exploration in a creepy/cute art style.",135,"{10: 2, 50: 0, 100: 0, 200: 0}",0,2030,$,13500,0.2,27,5,1,First created,0,2,4,0,Jose Figueroa,1,0,FL,Funding Unsuccessful,Exploring Elix Universe (comic/art book)
2.76,5160.18,2019-02-24,2019-01-25,Art,Tokyo,Mizutama Playing Cards,22,"{1: 19, 3: 23, 5: 2, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0, 12: 0, 13: 0, 14: 1, 24: 1, 55: 0, 100: 0}",0,2831,¥,700000,36.86,258009,50,2,First created,0,47,17,0,Motoya Tanaka,25,1,Japan,Funding Unsuccessful,Mizutama Playing Cards
5.8,16.74,2019-02-25,2019-01-26,Art,Atlanta,"Alien and space inspired patches, stickers, and enamel pins.",60,"{3: 0, 5: 14, 8: 2, 15: 13}",0,3294,$,500,103.8,519,31,1,1,0,29,5,3,toripng,7,0,GA,Funding Successful,Alien Vacation Merch Line
3.88,173.46,2019-02-24,2019-01-25,Music,Atlanta,We have a band. We have songs. All we need is you!,50,"{1: 0, 10: 2, 20: 11, 50: 8, 100: 6, 250: 3, 500: 1}",0,1216,$,5750,117.65,6765,39,3,1,0,31,8,0,re.created music,1,1,GA,Funding Successful,RECREATED RECORDING PROJECT
0.0,2.33,2019-02-25,2018-12-27,Fantasy,Moab,"My friend and I are creating our own Star Wars film, and have been discussing it for over four years now. We are getting things started",135,"{100: 0, 200: 0}",0,0,$,3000,0.23,7,3,0,First created,0,0,2,0,Nathan Unerfusser,1,1,UT,Funding Unsuccessful,Star Wars: A Drop Of Light
10.6,19.61,2019-02-24,2019-02-04,Accessories,London,A versatile accessory to help customize your clothes,52,"{1: 1, 2: 4, 14: 28, 22: 14, 34: 6}",1,1843,£,760,139.34,1059,54,4,1,0,53,5,3,Joseph Rouse,8,1,UK,Funding Successful,Quickstarter // Ag - Sterling silver accessory clips
7.33,46.7,2019-02-25,2019-02-07,Music Videos,Guadalajara,A music video aimed at changing practices and policies of styrofoam use in Mexico and Latin America.,100,"{20: 9, 50: 9, 100: 4}",0,2581,$,1500,102.73,1541,33,1,1,0,22,3,0,Joshua Sol Lewis,1,1,Mexico,Funding Successful,Unicel: An eco music video set to Afro-Columbian rhythms
0.0,1.0,2019-02-24,2019-01-25,Digital Art,Toronto,Unconventional cards for the awkward moments in life,52,"{5: 0, 15: 0, 25: 0}",0,497,$,200,0.5,1,1,0,2,0,0,3,0,Hiddenvalley Production,2,1,Canada,Cancelled by Creator,Unconventionalz
1.0,5.33,2019-02-24,2019-01-25,Metal,Split,"We want to mix, master and publish heavy metal album!",53,{10: 1},0,3389,€,3000,0.53,16,3,0,First created,0,1,1,0,Branko Kanazir,1,0,Croatia,Funding Unsuccessful,KANA - heavy metal band
0.5,20.25,2019-02-25,2018-12-27,Documentary,Sandpoint,The 100th Mile is a film documenting an inspiring story about a community getting together to raise awareness about cancer prevention.,134,"{20: 0, 50: 1}",0,987,$,5000,1.62,81,4,0,First created,0,1,2,0,Plant Positive - The 100th Mile,0,1,ID,Funding Unsuccessful,The 100th Mile
8.27,35.66,2019-02-24,2019-01-23,Graphic Novels,Montreal,220 Miles from Earth Jemma Heiss takes crime out of this world! All the Cyberpunk Action in space comes to print with Jazzage style.,132,"{10: 37, 15: 11, 23: 3, 25: 38, 35: 3, 40: 19, 55: 1, 59: 4, 69: 1, 79: 3, 109: 3, 149: 1, 239: 0, 450: 0, 600: 0}",0,3196,$,13500,34.07,4600,129,8,4,0,124,15,9,Jay D'Ici,23,1,Canada,Funding Unsuccessful,CONCEPTUAL HEIST Vol 1 The SciFi Art Caper Essential Edition
1.43,16.73,2019-02-24,2019-01-12,Graphic Novels,Orlando,In love and out of love,23,"{6: 2, 8: 4, 12: 2, 20: 1, 25: 0, 55: 1, 100: 0}",0,1478,$,3000,6.13,184,11,2,2,0,10,7,9,Yasashi Hikari,8,1,FL,Funding Unsuccessful,A White Day Story Collection
0.75,13.6,2019-02-24,2019-01-10,Fashion,Washington,Chair time can Exercise time - Light exercise even when sitting in your office or home. Simply attach it to your chair & QuiXercise,131,"{1: 1, 5: 0, 15: 0, 25: 2}",0,3277,$,20000,0.34,68,5,0,First created,0,3,4,0,Rahul Chitko,1,4,DC,Funding Unsuccessful,QuiXercise - Exercise when sitting in home office or at work
7.0,24.33,2019-02-25,2019-01-26,Playing Cards,Denver,A modern take on the original battle card game: Cuttle! A 2-4 player card game that requires strategy and sacrifice to win!,123,"{20: 9, 50: 5}",0,954,$,5000,8.76,438,18,0,First created,0,14,2,0,Jonathon Zimmerman,1,0,CO,Funding Unsuccessful,Cuttle: The Original Battle Card Game
10.74,41.9,2019-02-26,2019-01-25,Accessories,Augusta,"A collection of PKMN-inspired hard enamel pins, lanyards, and more! Help me collect them all!",93,"{5: 14, 8: 7, 10: 69, 18: 15, 20: 40, 28: 16, 30: 27, 35: 14, 40: 6, 45: 35, 50: 9, 55: 35, 60: 0, 63: 17, 68: 0, 70: 10, 76: 0, 77: 6, 84: 0, 92: 3, 100: 0, 108: 1, 116: 1, 122: 0, 128: 0, 138: 0, 148: 0, 155: 0, 180: 1, 210: 7}",0,5306,$,400,3509.0,14036,335,19,1,6,333,31,12,Dayna Tang,30,0,GA,Funding Successful,Gen 1: Stamp Enamel Pin Collection
0.33,7.0,2019-02-26,2019-01-27,Apps,Amsterdam,A mobile and web application that enables users to connect with industry professionals from across the globe through pitches.,125,"{10: 1, 100: 0, 150: 0}",0,479,€,1600,1.31,21,3,0,First created,0,1,3,0,Sarah Maria,1,0,Netherlands,Funding Unsuccessful,Pitch App: B2B pitching made easy.
4.22,211.59,2019-02-25,2019-01-25,Rock,Dallas,A brand new full-length record from singer-songwriter indie pop artist.,71,"{15: 4, 30: 9, 50: 8, 75: 3, 100: 8, 200: 2, 300: 1, 500: 2, 1: 1}",0,1604,$,9000,103.44,9310,44,2,1,0,38,9,2,Garrett James,9,0,TX,Funding Successful,Garrett James : Second Full-Length Album
8.67,69.03,2019-02-24,2019-01-25,Painting,Denver,A project designed to share a unique and whimsical twist on watercolor paintings with a unique and whimsical audience.,118,"{10: 4, 60: 17, 125: 5}",0,3155,$,2000,103.55,2071,30,0,1,4,26,3,13,Misty Morehead,4,0,CO,Funding Successful,100 Original Works of Art for 100 Original Art Lovers
0.5,22.2,2019-02-26,2019-01-27,Mixed Media,Alexandria,Help me perfect my unique method for printing limited editions of charcoal drawings on  wax.,92,"{2: 0, 15: 2, 20: 0, 25: 2, 300: 0}",0,1809,$,450,24.67,111,5,0,First created,0,4,8,1,Linda Lowery,1,0,VA,Funding Unsuccessful,Encaustic Animal Prints
8.67,166.55,2019-02-26,2019-01-12,Restaurants,Columbus,"We’re you’re local hangout - Whether you’re here to grab brekkie, spend a relaxing afternoon or have a cocktail, you found your spot.",133,"{5: 6, 10: 14, 25: 26, 50: 9, 75: 10, 100: 8, 250: 3, 1: 2}",0,4386,$,15000,101.04,15156,91,5,1,0,78,9,10,Lehne,14,0,OH,Funding Successful,Short and Stout Brekkie + Bar
30.12,73.03,2019-02-25,2019-02-06,Illustration,Phoenix,Conceptual designs and a discussion around the G.I.Joe®: A Real American Hero™ brand 1982-1994.,95,"{40: 187, 60: 15, 75: 16, 76: 0, 85: 1, 88: 8, 286: 14}",0,5495,$,16500,108.44,17892,245,28,1,0,241,8,14,"Steel City Publishing, LLC",1,0,AZ,Funding Successful,"3.75"" Joe: Creating G.I.Joe ®: A Real American Hero™ Vol. 6"
2.17,6.5,2019-02-26,2019-01-27,Art,El Paso,Tell me what do you like and I will make a special drawing for you.,67,"{3: 12, 10: 1}",0,1795,$,50,182.0,91,14,7,1,0,13,6,1,Hanaue,7,0,TX,Funding Successful,Tell me what do you like.
0.33,11.8,2019-02-26,2019-01-22,Comics,Woodbury,Two teenagers versus the racists of their small town!,53,"{1: 0, 2: 0, 4: 0, 5: 1, 10: 0, 12: 1, 20: 2, 50: 0}",0,999,$,2000,2.95,59,5,0,2,0,4,12,0,Ozzy Schowalter Writing,1,0,MN,Funding Unsuccessful,Black Hoods
5.0,20.88,2019-02-24,2018-12-26,Product Design,Greensboro,"Pillows, new ingestion, three pillow system, better sleep, sleep disorder, medical pillows",90,{10: 5},0,473,$,50000,0.33,167,8,10,First created,0,5,1,4,The Three Pillow System,0,1,NC,Funding Unsuccessful,Three pillow system helps side sleepers sleep better.
2.5,43.22,2019-02-26,2019-01-27,Pop,Nashville,Debut EP Project,16,"{5: 2, 20: 4, 35: 2, 50: 2}",0,1937,$,600,129.67,778,18,0,1,0,10,4,0,Mary Grace Allen,4,2,TN,Funding Successful,Debut EP Project - Postproduction
0.0,1.0,2019-02-26,2019-01-01,Film & Video,Malibu,Experienced film writer and director need help to create an Amazon Horror Film based on the life of Leonarda Cianciuli.,119,"{10: 0, 25: 0, 30: 0, 100: 0, 5: 0, 9: 0}",0,728,$,50000,0.0,1,1,0,First created,0,0,6,0,Angel Suarez II,0,1,CA,Cancelled by Creator,The Soap Maker: Horror film based on a true story
0.25,12.75,2019-02-26,2018-12-28,Graphic Design,Toronto,Naruto Sexy Jutsu  Enamel Pins,30,"{13: 0, 25: 1, 35: 0, 88: 0}",0,0,$,3000,1.7,51,4,0,First created,0,1,4,0,fantomerougepins,1,0,Canada,Funding Unsuccessful,Naruto Sexy Jutsu Enamel Pins
0.6,7.0,2019-02-27,2019-01-28,Publishing,Berlin,A course on how to become financial independent,47,"{9: 3, 12: 0, 45: 0, 75: 0, 499: 0}",0,0,€,100,28.0,28,4,0,6,0,3,5,0,WeAreGames,1,0,Germany,Cancelled by Creator,Complete video guide - How to achieve Financial Independence
5.5,88.65,2019-02-27,2019-01-16,Product Design,Tainan City,"A minimal yet invulnerable bag, Sturdier then steel!",52,"{49: 1, 59: 0, 79: 21, 89: 0}",0,2633,$,5000,40.78,2039,23,5,7,0,22,4,1,TRONNOVATE Design Laboratory,35,1,Taiwan,Cancelled by Creator,CONCEAL Bag | An Anti-Theft and Slash Proof Mobile Fortress
4.0,23.88,2019-02-27,2019-01-28,Graphic Design,Ottawa,Have a drink on coasters with rap 'quotables' printed on them.,62,"{10: 8, 35: 4}",0,1915,$,1000,38.2,382,16,0,2,2,12,3,3,Chuma Asuzu,7,1,Canada,Funding Unsuccessful,Rap Quotables - rap lyrics in plain English! | Make 100
5.6,62.31,2019-02-27,2019-01-28,Puzzles,Zug,"A truly one-of-a-kind personalized puzzle. Build any portrait you want, as many times as you want.",98,"{70: 25, 75: 2, 80: 1, 160: 0, 240: 0}",0,0,$,48000,4.15,1994,32,4,First created,0,28,5,0,Hartmut Neff,11,1,Switzerland,Funding Unsuccessful,Pix-It-Up
0.33,25.5,2019-02-26,2019-01-27,Technology,Canton,"Education without crippling debt - Training programs, resources, and guidance.",78,"{50: 1, 300: 0, 997: 0}",0,1684,$,25000,0.2,51,2,0,First created,0,1,3,0,Kenny Aronson,2,2,OH,Funding Unsuccessful,Education Revolution - Davinci Mind
6.75,39.75,2019-02-27,2019-02-05,Illustration,Melbourne,2018 sketch book reproduction.,30,"{10: 3, 15: 8, 26: 7, 60: 9}",0,1953,$,700,159.0,1113,28,1,1,0,27,4,4,Mollie McPherson,1,0,AU,Funding Successful,Everyone's Least Favourite
2.0,13.67,2019-02-24,2018-12-26,Print,Houston,A Book and Music album,22,{20: 2},0,1432,$,5000,0.82,41,3,0,First created,0,2,1,0,"DJ ""J 2DA R""",0,1,TX,Funding Unsuccessful,A Book & Music Ablum to heal scars of being burned alive
0.5,20.67,2019-02-24,2019-01-25,Illustration,Fort Wayne,Own an ink drawing from a series inspired by people in old National Geographic Magazines.,89,"{38: 1, 68: 1}",0,2560,$,100,124.0,124,6,0,1,0,2,4,1,Marie Gardeski,9,0,IN,Funding Successful,Make 100: Funny and Interesting Original Ink Drawings
5.0,677.78,2019-02-27,2019-01-28,Gadgets,Hong Kong,Mint is a compact air purifier with hybrid technology that will eliminate harmful bacteria and remove odor.,107,"{10: 1, 550: 20, 650: 0, 1: 4}",0,3120,HK$,100000,18.3,18300,27,2,First created,0,25,5,0,Mint Team,21,1,Hong Kong,Funding Unsuccessful,Mint Air Purifier | Advanced Hybrid Air Purification
14.25,63.2,2019-02-24,2019-01-24,Product Design,Colorado Springs,OCti-C Pen and Cannon Stand.  Uses a Hi Tec-C or Gel Pen refill.  OCti-C Pen available in Brass and Grade 2 Titanium.,117,"{50: 42, 65: 1, 70: 14, 85: 0}",0,751,$,10000,37.29,3729,59,7,First created,0,57,4,2,Robert James,8,1,CO,Cancelled by Creator,OCti-C Cannon Pen
3.0,13.2,2019-02-24,2019-01-10,Apps,Richmond,"A free app that is designed to help owners find their pets on a social gps network, real time and community network to bring pets home!",135,{20: 3},0,1149,$,65000,0.1,66,5,0,First created,0,3,1,0,John Noah Landry,1,0,VA,Funding Unsuccessful,Pawz
