avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
8.27,85.39,2019-04-29,2019-02-28,Action,Seattle,A fan created continuation of the phenomenal Sam Raimi Spider-Man Trilogy! based on leaked plot details of the cancelled Spider-Man 4!,134,"{5: 49, 10: 6, 25: 28, 35: 4, 50: 14, 75: 13, 100: 5, 150: 3, 250: 1, 500: 0, 700: 0, 1: 1, 2: 0}",0,5167,$,10000,110.15,11015,129,11,1,0,124,15,6,High Mountain Studios,23,2,WA,Funding Successful,SPIDER-MAN 4 - A Fan Film Sequel to the Spider-Man Trilogy!
2.67,18.38,2019-04-29,2019-03-26,Graphic Design,Coventry,SWATCH will be the collated work of around 80 students over 3 years that shows the best work of Coventry University's Graduates of 2019,135,"{5: 6, 10: 3, 20: 6, 50: 1, 100: 0, 200: 0}",0,1064,£,500,117.6,588,32,0,1,0,16,6,0,Antonia Hind,2,0,UK,Funding Successful,SWATCH - Graphic Design Degree Show 2019
3.5,102.32,2019-04-29,2019-04-08,Music,Alexandria,A lot has changed in the last couple years and I've recorded an album with my best new songs. You can help me finish it!,120,"{10: 2, 25: 13, 50: 6, 100: 2, 250: 2, 500: 3, 1: 0, 2: 0}",0,2763,$,3300,117.82,3888,38,0,1,0,28,8,3,Robb Justice,1,1,MN,Funding Successful,Robb Justice Debut Solo Album!
0.3,31.4,2019-04-30,2019-03-01,Product Design,Toronto,World's first 100% ECO-friendly laundry and bath line. All natural and completely sustainable. Reusable for 1 year. Saves you money.,132,"{30: 1, 40: 1, 55: 0, 85: 1, 240: 0, 320: 0, 440: 0, 1: 0, 4: 0, 5: 0}",0,3529,$,6500,2.42,157,5,4,1,0,3,10,0,Mark Doyle - Marketscape,13,1,Canada,Funding Unsuccessful,ECO LINE: ITS TIME WE CHANGE HOW WE CLEAN!
58.83,22.6,2019-04-29,2019-03-30,Tabletop Games,Salem,"Chug a horn of mead, don your helm and prepare for battle in this quick paced 2-6 player game of hoofticufs.",108,"{1: 9, 10: 40, 12: 1, 22: 183, 35: 115, 50: 5}",0,1674,$,4000,819.67,32787,1451,37,1,0,353,6,8,Fidget Creative,13,1,MA,Funding Successful,Valhallamas
7.67,31.32,2019-04-30,2019-03-26,Illustration,Cardiff,This Tarot Deck features Famous Witches from history representing each card of the Major Arcana.,96,"{1: 0, 4: 2, 5: 1, 7: 1, 10: 4, 20: 23, 30: 19, 35: 9, 40: 10}",0,977,£,150,1503.33,2255,72,2,1,0,69,9,5,Rachel Ford,6,0,UK,Funding Successful,Tarot Deck of Famous Witches
22.2,43.29,2019-04-30,2019-04-11,Young Adult,Hartford,encounter - at the end of the world,35,"{15: 76, 20: 4, 22: 3, 35: 28, 99: 0}",0,1593,$,1000,666.6,6666,154,1,2,0,111,5,0,Jennifer King,1,0,CT,Cancelled by Kickstarter,Encounter
2.39,24.18,2019-04-30,2019-03-31,Art,Miami,Pokemon Mew and Unit 01 from Neon Genesis the anime!,52,"{8: 10, 10: 10, 12: 9, 14: 3, 17: 0, 20: 1, 25: 1, 30: 4, 35: 1, 40: 3, 80: 1}",0,58,$,1000,106.4,1064,44,1,1,0,43,18,0,KingFaun,15,0,FL,Funding Successful,Legendary Mew + Anime Mecha Pin
1.57,10.73,2019-04-29,2019-04-01,Apps,San Francisco,"Buttster uses advanced ""butt recognition technology"" to help you identify and catalog the butts you see in the wild.",116,"{1: 3, 5: 5, 25: 3, 50: 0, 75: 0, 125: 0}",0,1896,$,75000,0.21,161,15,0,First created,0,11,7,0,Thomas McGinn,10,1,CA,Funding Unsuccessful,Buttster: The App for Proper Butt Identification
0.33,14.0,2019-04-30,2019-03-16,Product Design,Hendersonville,Garden Hose Debris Dam (tm) to safeguard hose during winter AND to provide ad and/or art space for messages.  Makes a fun gift too.,131,"{25: 1, 100: 0, 500: 0}",0,2189,$,48000,0.06,28,2,0,First created,0,1,3,1,Bob Heltman,0,1,NC,Funding Unsuccessful,Debris Dam (tm) to save time & prevent clogged hose nozzles
28.91,54.11,2019-04-30,2019-03-31,Playing Cards,Melbourne,The sweet sweet LOLLIPOP themed playing card deck from FLAMINKO Playing Cards!,78,"{12: 100, 14: 45, 23: 40, 27: 32, 34: 30, 40: 18, 64: 20, 78: 2, 127: 18, 155: 6, 240: 7}",0,3993,$,10000,173.14,17314,320,99,1,0,318,11,3,FLAMINKO Playing Cards,48,1,AU,Funding Successful,LOLLIPOP Playing Cards
76.83,118.68,2019-04-30,2019-03-01,Wearables,Ontario,Weaved-in heating fiber | Warm up to 7 hrs | Heat In Seconds | 3 Heating Levels & 5 Heated Zone | 100% Washer Safe,114,"{79: 100, 89: 250, 95: 17, 169: 78, 249: 11, 399: 5}",0,3666,$,5000,1115.56,55778,470,94,2,1,461,6,5,DURAN,48,4,CA,Cancelled by Kickstarter,DURAN: The Most Slim Cozy Heated Base Layer
2.0,22.6,2019-04-30,2019-04-09,Art,Bochum,The new beginning of a fairy tale,33,"{1: 0, 8: 3, 10: 0, 15: 3, 20: 4}",0,515,€,324,104.63,339,15,2,1,0,10,5,3,JuskanCreations,4,0,Germany,Funding Successful,Cute fairy dragon softenamel pins
0.4,16.14,2019-04-30,2019-03-16,Farms,Concord,A company providing organic recyclable solutions to commercial businesses and residents throughout the upper New England area.,126,"{5: 1, 30: 3, 99: 0, 129: 0, 150: 0, 180: 0, 250: 0, 280: 0, 350: 0, 999: 0}",0,4901,$,15000,0.75,113,7,0,First created,0,4,10,0,Zak Warren,7,1,NH,Funding Unsuccessful,Granite State Commodities LLC
1.38,96.93,2019-04-30,2019-03-01,Mixed Media,San Marcos,A Mental health campaign and community where you can sell your creations while donating some of your profit to charities.,121,"{1: 4, 5: 4, 25: 1, 50: 1, 80: 0, 100: 0, 150: 0, 200: 1}",0,3189,$,5000,29.08,1454,15,0,First created,0,11,8,0,Taylor,1,0,TX,Funding Unsuccessful,Butterfly Effect 13
0.67,506.08,2019-04-30,2019-03-21,Video Games,Mexico City,A first person survival horror game with high difficulty puzzles and an immersive story.,88,"{100: 1, 320: 8, 400: 0, 600: 0, 800: 1, 1: 2, 2: 0, 3: 0, 4: 0, 7: 0, 12: 0, 18: 0, 22: 0, 50: 0, 120: 0}",0,5641,MX$,500000,1.32,6579,13,0,First created,0,12,18,0,Confused Pigeon Studios,49,1,Mexico,Cancelled by Creator,Therapy
7.5,29.5,2019-04-30,2019-04-01,Graphic Novels,St. Paul,The long-awaited second volume of The Incredible Retros!,56,"{20: 6, 40: 9}",0,0,$,500,106.2,531,18,0,1,0,15,2,13,Bob Lipski,5,0,MN,Funding Successful,The Retros - Secret Identity
0.75,42.75,2019-04-30,2019-03-27,Experimental,Clearwater,"Documentary and book on the dumbing down of society, the odyssey our youth are going through, and how we can fix actively.",122,"{10: 2, 40: 0, 100: 0, 150: 1}",0,1709,$,250000,0.07,171,4,0,First created,0,3,4,0,Hany,1,0,FL,Cancelled by Creator,Wake Up: Save the Youth
0.0,1.0,2019-04-29,2019-03-30,Video Games,Jena,First Person Puzzle Solving - Indie Game,40,"{25: 0, 50: 0, 100: 0}",0,892,€,2500,0.04,1,1,0,2,0,0,3,0,KafiyaX,7,1,Germany,Funding Unsuccessful,First Day
3.89,75.63,2019-04-30,2019-03-28,Young Adult,New Orleans,A Project to Free Students from Modern Day Slavery Related to Student Debt by Informing Black & Brown College Students & Families,129,"{15: 4, 25: 14, 50: 9, 99: 4, 199: 3, 399: 0, 999: 1}",0,3458,$,10000,31.01,3101,41,1,First created,0,35,9,3,Jullien PurposeFinder Gordon,18,1,LA,Funding Unsuccessful,"The UnderGrad Railroad 1,000 Free Books Launch"
3.0,52.83,2019-04-30,2019-03-01,Music,Athens,"This is a campaign to not only fund my first solo album, but also a way for the community to stand against human trafficking.",125,"{15: 8, 35: 7, 50: 3, 80: 1, 100: 4, 200: 1, 250: 0, 300: 0}",0,1575,$,1200,132.08,1585,30,0,1,0,24,8,5,Michael Carnes,1,1,GA,Funding Successful,"""Coyote"", an album by Michael Carnes"
3.86,53.02,2019-04-30,2019-04-02,Tabletop Games,Sheffield,28mm white metal gaming miniatures inspired by the 'Golden Age' of tabletop wargaming - a time before corporate gaming companies ruled.,135,"{1: 7, 9: 5, 25: 15, 27: 1, 36: 4, 45: 5, 54: 0, 63: 1, 72: 1, 81: 0, 90: 1, 108: 0, 110: 12, 111: 2}",0,2394,£,1500,197.93,2969,56,11,1,0,54,14,65,Satanic Panic Miniatures,18,0,UK,Funding Successful,Satanic Panic 'Old School' 28mm Multi-Part Great Gnolls
1.5,19.43,2019-04-30,2019-03-01,Video Games,Montreal,The First Comprehensive Level Design Course on Udemy! All the Information required to become a Great Level Designer at your finger tips,135,"{5: 1, 15: 0, 20: 2, 30: 3}",0,2169,$,8000,1.7,136,7,1,First created,0,6,4,2,Emilio Padulo,3,1,Canada,Funding Unsuccessful,Level Design Master Class
0.25,53.67,2019-04-30,2019-04-16,Architecture,Brisbane,Using digital footprints as a tool for designing remarkable buildings.,70,"{69: 0, 99: 0, 129: 0, 159: 1}",0,3557,$,5000,3.22,161,3,0,First created,0,1,4,0,Scott Valentine,10,1,AU,Funding Unsuccessful,Design with Social Data
9.5,52.35,2019-04-30,2019-04-01,Webcomics,Ontario,Help bring this 350 page magical teen girl fantasy webcomic into graphic novel format! May contain multitudes of monsters and mischief,134,"{5: 0, 10: 17, 20: 1, 30: 42, 50: 8, 75: 2, 100: 1, 150: 5}",0,3730,$,12000,37.08,4450,85,0,First created,2,76,8,6,Kristen Kiomall-Evans,14,1,CA,Funding Unsuccessful,XII: Of Magic and Muses Vol 1 Monsters
0.0,1.0,2019-04-30,2019-03-02,Poetry,Paris,Two short mindfully written short stories that are translated into French... I'd like to publish them in one English and French novel.,134,{100: 0},0,1279,$,5000,0.02,1,1,0,2,0,0,1,0,Tim Kukulka,1,0,France,Cancelled by Creator,A Mindful Journey
0.0,1.0,2019-04-30,2019-03-21,Animation,Zurich,"A thrilling,  instructive cartoon that will impact everyone positively!",71,"{20: 0, 50: 0, 100: 0, 300: 0, 500: 0, 1: 0, 3: 0, 9: 0}",0,5563,$,60000,0.0,1,1,0,1,0,0,8,0,Daniel,10,1,Switzerland,Cancelled by Creator,Smart Planet Project
137.0,79.32,2019-04-30,2019-04-15,Tabletop Games,Bonn,"An ever-changing game of vampiric intrigue over 700 years, set in the world of Vampire: The Masquerade.",103,"{59: 270, 89: 4}",0,8011,€,33000,1225.43,404393,5098,1235,1,4,274,2,14,Nice Game Publishing,31,1,Germany,Funding Successful,Vampire: The Masquerade - Heritage
4.0,34.15,2019-04-30,2019-03-01,Tabletop Games,Chicago,A Horror based Party Card Game.,31,"{5: 3, 20: 7, 35: 7, 70: 1, 100: 2}",0,0,$,5000,17.76,888,26,7,2,1,20,5,10,Liz Marr,17,2,IL,Cancelled by Creator,"SUMMONED ""The Devil Inside"" Edition"
4.0,63.09,2019-04-30,2019-03-05,Narrative Film,Fitchburg,A Modern Day Western Student Film,33,"{5: 2, 10: 5, 25: 5, 30: 3, 50: 6, 100: 4, 250: 3}",0,1201,$,2000,110.4,2208,35,3,1,0,28,7,2,Skyler Saddow,1,0,MA,Funding Successful,Every Man Has His Demons
6.27,16421.9,2019-04-30,2019-04-02,Animation,Tokyo,"""The Royal Tutor"" anime film duo, director Katsuya Kikuchi and character designer Rena Okuyama engage Kaie Tada as a designer - new pow",135,"{500: 14, 6: 2, 7: 34, 8: 2, 10: 5, 30: 7, 70: 0, 100: 4, 188: 1, 300: 0, 800: 0}",0,10740,¥,4000000,29.56,1182377,72,19,First created,0,69,11,7,魔法少年プロジェクト,18,1,Japan,Funding Unsuccessful,"""Mahoshonen"" PILOT FILM PROJECT. BOYS BE MAHO SHONEN!"
86.57,113.65,2019-04-30,2019-03-26,Product Design,San Antonio,"Carry and enjoy your favorite wine outdoors with ease and style. Hi-tech and worry-free from heat, need for ice, and trash left behind.",135,"{1: 5, 70: 450, 79: 58, 85: 7, 165: 68, 395: 10, 833: 8}",0,5137,$,10000,701.22,70122,617,26,1,7,606,7,5,CARIVINO,63,1,TX,Funding Successful,CARIVINO: The Only Insulated Wine Bottle With Glasses Inside
17.29,334.52,2019-04-30,2019-04-02,Product Design,Bennington,The Quinque Annorum (5 Yr.) Limited Edition reissue of our flagship dive watch - all new and all improved.,106,"{230: 13, 280: 0, 290: 98, 340: 1, 460: 2, 520: 0, 580: 7}",0,3623,$,41800,100.04,41815,125,108,1,0,121,7,4,ManchesterWatchWorks,25,0,VT,Funding Successful,The Manchester Watch Works TATOSKOK - 5th Anniversary Diver
0.25,29.5,2019-04-29,2019-02-28,Mixed Media,Örebro,Create an art exhibition that shows truths how it's to live as severely visually impaired in a world 80% get their impression via sight,135,"{50: 1, 500: 0, 1: 0, 5: 0}",0,2579,kr,10000,0.59,59,2,0,First created,0,1,4,0,Milla Högberg,1,0,Sweden,Funding Unsuccessful,Konst i blindo
32.0,40.35,2019-04-29,2019-03-26,Children's Books,Dublin,An animated series of career princesses to empower young girls to follow their dreams and be whatever they want to be!,118,"{20: 75, 25: 110, 30: 46, 35: 4, 42: 3, 50: 10, 75: 8, 250: 0}",0,4558,€,4500,237.6,10692,265,2,1,4,256,8,6,Not just a Princess,38,1,Ireland,Funding Successful,NOT JUST A PRINCESS - Empowering books for young readers
0.5,35.0,2019-04-29,2019-04-15,Art,Berlin,"New, till now undiscovered MAYA runes on hand-drawn postcards.",62,"{25: 0, 100: 1}",0,430,€,2500,4.2,105,3,0,2,0,1,2,0,Soldier of Love,1,0,Germany,Funding Unsuccessful,"Make 100 - New, undiscovered MAYA runes"
0.19,14.2,2019-04-30,2019-03-31,Farms,Portland,"~ Know Your Farmer, Know Your Food ~ Maine Born, Maine Raised, Maine Processed Meats delivered to your door",107,"{5: 2, 15: 0, 20: 1, 25: 0, 32: 0, 45: 0, 89: 0, 99: 0, 250: 0, 350: 0, 565: 0, 700: 0, 1: 0}",0,5506,$,5000,1.42,71,5,0,3,6,3,16,2,Dogpatch Farm,1,0,ME,Funding Unsuccessful,Farm to Door: Shipping Maine Pasture Raised Meat
10.33,79.59,2019-04-30,2019-04-15,Tabletop Games,Jonesboro,"28mm resin Giantess over 7"" tall",32,"{1: 7, 75: 19, 125: 5}",0,2380,$,750,339.6,2547,32,7,1,0,31,3,1,RBJ Game Company,19,0,IN,Funding Successful,The Giantess
1.67,121.91,2019-04-30,2019-03-26,Product Design,London,Personal. Adaptable. Carry-on. Designed with user in mind,57,"{1: 0, 120: 10, 140: 0, 170: 0, 280: 0, 340: 0}",0,3815,£,40000,3.35,1341,11,0,First created,0,10,6,0,PAC-ONE,37,1,UK,Cancelled by Creator,PAC-ONE Modular Travel Backpack
0.23,76.0,2019-04-30,2019-04-02,Footwear,Barcelona,Interchangeable shoes for pre-school children,45,"{1: 1, 19: 0, 25: 0, 39: 0, 49: 0, 59: 0, 69: 1, 89: 0, 99: 0, 119: 0, 169: 0, 199: 1}",0,2468,€,4000,7.6,304,4,0,2,0,3,13,1,UaN Shoes,25,1,Spain,Funding Unsuccessful,UaN Shoes - The first fashion brand that empowers kids
6.14,69.09,2019-04-30,2019-03-18,Food,Spokane,Bringing Argentinian empanadas to the Inland Northwest of the USA,65,"{15: 7, 20: 18, 35: 11, 40: 2, 70: 4, 400: 0, 1: 1}",0,4512,$,3000,105.93,3178,46,1,1,0,43,7,4,Ari Alvarez,6,1,WA,Funding Successful,Argentinian Empanadas in Spokane
0.43,24.33,2019-04-30,2019-03-01,Food Trucks,Rogers,Opening a BBQ Food Trailer in Northwest Arkansas and putting an new spin on it,78,"{5: 0, 15: 1, 35: 2, 100: 0, 500: 0, 800: 0, 1: 0}",0,674,$,30000,0.49,146,6,0,First created,0,3,7,1,Robert Read,1,0,AR,Cancelled by Creator,Redefine the Q in BBQ
0.0,1.0,2019-04-30,2019-03-31,Apps,Brussels,"Adding an album value/price indicator to Rrrockit, the app that helps you discover new music through album cover recognition",124,"{50: 0, 150: 0}",0,564,€,10000,0.03,3,3,0,First created,0,0,2,0,Tom Parker,1,0,Belgium,Funding Unsuccessful,Rrrockit: a new way to discover music
10.0,131.0,2019-04-30,2019-03-31,Product Design,Santa Fe,"An ergonomic, solid wood adjustable desk stand perfect for your sofa end table or stand-alone table. Fully adjustable and lightweight.",134,{150: 10},0,1893,$,250000,0.68,1703,13,3,First created,0,10,1,0,Mao Sen Yin,11,1,NM,Funding Unsuccessful,Solid Wood Adjustable Desk Stand for Daily Use
0.29,14.0,2019-04-30,2019-04-09,Shorts,Salt Lake City,"""Rain"" is a simple, 5ish minute short film, following a simple guitar player as he travels through a melancholy storm.",118,"{1: 1, 5: 0, 25: 0, 40: 1, 75: 0}",0,2785,$,1000,4.2,42,3,1,First created,0,2,7,3,Matthew Walther,1,0,UT,Funding Unsuccessful,"""Rain"" - A Short Film project"
